Anxiété - Confiance en soi ,Bonjour  jai 24 ans 1 bébé de 16 mois je souffre vraiment de cette situation avant tout ça j’étais quelqu’un de dynamique j’aime la vie.... 1) j’ai eu des douleurs intercostales mais ne savais pas ce que c’était je me suis mis en tête que je pouvais faire infarctus avc et j’en passe j’ai eu peur de mourir et que ma fille ce retrouve sans maman.... 2) je trouvais pas de travail et je me suis mis tellement la pression que j’ai finis par craqué en me disant que j’étais nul que j’allais rien faire de ma vie et sa a commencé comme ça  depuis  Fin janvier je suis anxieuse sans vraiment savoir pourquoi je fais beaucoup de crise et vraiment j’en peux plus je pleur souvent je me sens pas bien peur de vieillir peur de mourir enfin voilà,peur de mourir ; ma fille ; mis tellement la pression ; en me disant que j'étais nul ; je suis anxieuse ; beaucoup de crise ; peur de vieillir ; peur de mourir ,peur ; anxiété ; angoisse ; confiance en soi ; estime de soi ; soutien ,
Soutien ,Je ressens le besoin d'être rassuré malgré y avoir été par les médecins après divers examens médicaux !,besoin d'être rassuré ,réassurer ; soutien ,
Rupture ,coment faire pour apprendre a vivre sans lui  mariee pendant plus de 20 ans  et il me quitte par telephonne je n arrive tjr pas a m'en remettre sa fait 3 ans deja  marre de souffrir  de penser a lui  et encore plus depûis que je c qu il va se remarier                ,apprendre à vivre sans lui ; mariee ; il me quitte ; m'en remettre ,rupture ; divorce ; soutien ,
Mal être,"Bonjour je m'appelle Anaïs et je viens sur ce forum dans le seul but d'en parler car cela devient très pesant, j'ai depuis très jeune des problèmes de ruminations, de ressassements sur des situations du passé je ne cesse d'y penser et ça gâche tout je me torture l'esprit, je me répète les mêmes choses dans ma tête a longueur de temps, je vis dans le passé et je n'arrive pas a me concentrer sur le présent, je suis tout le temps pessimistes je n'arrive pas à avoir des pensées positives                ",en parler ; ruminations ; passé ; je vis dans le passé ; me concentrer sur le présent ,ruminations ; pensées ; instant présent ,
Anxiété - Traumatisme - Phobie,"J'ai été expulsé de chez moi il y a environ un an et demi. J'ai redressé la situation depuis et ça va, mais cet évènement traumatique pour moi reste gravé dans ma mémoire et je vis dans l'angoisse permanente qu'il m'arrive à nouveau quelque chose d'horrible dans la même veine. J'en suis à un tel point que je tremble quand j'ouvre ma boîte aux lettres et que je n'ose jamais répondre quand on sonne chez moi. Pensez-vous que je sois en train de développer une névrose? Que faire? Merci à tous                ",expulsé de chez moi ; événement traumatique ; je vis dans l'angoisse ; je tremble quand j'ouvre ma boîte aux lettres ,traumatisme ; phobie ; peur ,
Deuil - Anxiété,"Bonjour, j'ai 26 ans et depuis 3 mois j""ai le sentiment de rien ressentir pour mon compagnon du jour au lendemain. J'ai eu un décès il y'a quelque mois et ca fait comme si ca ne me touchais pas alors que ma grand mere représentais beaucoup. Je ne fais plus les activités que j'aime et je pense constamment au fait d'être indifférente à tout et mes sentiments pour tout parti.Est ce normal de ne plus rien ressentir en dépression? Ou crise existentielle? c'est ce que soupçonne mon psychothérapeute. Souvent la nuit je rêve que il part avec une autre. et que je m'en prend a elle et lui et que j'essaie de le faire revenir. Cela traduit le sentiment de ne pas vouloir le perdre a votre avis? Il veut on parte en voyage samedi pendant 12 j en espagne j'ai peur des angoisses et de pas aller bien avec ce que il m'arrive.Cordialement,                ",rien ressentir pour mon compagnon ; décès il y a quelque mois ; je ne fais plus les activités que j'aime ; ne plus rien ressentir ; dépression ; crise existentielle ; peur des angoisses ,deuil ; tristesse ; soutien ; expression des émotions ; anxiété ,
Famille - Anxiété - Troubles obsessionnels compulsifs ,"Bonjour,il y a bientot 8 mois  mon fils de 9 est devenu de plus en plus anxieux et a developper des tics nerveux,.. Son anxiete m'inquiete car il a des moments ou il n'arrive plus a respire ou il essai de trouver sa respiration et en plus de ca, il a ses tics qui l'empeche de se concentrer . Bref c'est dur dur. Il consulte un psychologue depuis 3 mois, avec un break pendant les vacances d'ete et il a repris les séances en septembre. ",mon fils ; de plus en plus anxieux ; tics nerveux ,famille ; enfant ; anxiété ; troubles obsessionnels compulsifs ,
Anxiété,comment avancer dans la vie sans etre en permannance envahie par des angoisses et de l anxiété comment les faire disparaître et vivre normalement .retrouver la confiance en soi?                ,avancer dans la vie ; envahie par des angoisses ; anxiété ,angoisses ; anxiété ; gestion des émotions ; soutien ; conseiller ,
Maladie - Anxiété ,"Bonjour, depuis 7ans j'ai une sclérose en plaque, et en même temps j'ai développé des angoisses de plus en plus invalidantes, j'arrive plus à conduire ni même à aller dans les magasins ou autre lieu public, comment j'en suis arrivé là ? Je sais pas mais c'est dur à vivre et ça me déprime à force, est-ce la SEP qui m'a rendu comme ça ? Ou cela n à rien à voir, comment s'en sortir ? merci                ",sclérose en plaque ; angoisses ; ça me déprime ,maladie ; anxiété ; choc ; changement ; tristesse ,
Anxiété - Peur ,"Bonjour, je me présente je m’appelle Gwen, je viens parler sur ce forum pour avoir de l’aide ou même un avis sur la situation.  Alors je vous explique, je suis quelqu’un de très négative qui pense toujours que tout se finira mal, je fais des cauchemars presque toutes les nuits, j’ai beaucoup de mal à m’endormir, je n’arrête pas de penser à la mort à n’importe quel moment ça vient d’un coup et ça gâche tout, une fois que j’y pense je commence à trembler a avoir du mal à respirer et avoir mal au ventre je m’en rend littéralement malade, après ça impossible de dormir avant un moment j’ai l’impression de devenir folle car je peux aller très bien et d’un coup je ne sais pas pourquoi ça me passe par la tête, des fois j’ai des mauvaises pensées je suis dans ma voiture par exemple et je me dis « tiens qu’est ce qui se passerai si j’allais dans le fossé ? » je sais c’est complètement stupide mais j’ai peur qu’un jour je le fasse vraiment, j’ai l’impression de vivre un enfer, de me gâcher la vie toute seule, tout me ramène à cette réalité qu’un jour je vais mourrir alors que je ne veux pas je trouve ça atroce.. Je ne trouve pas de solution pour arrêté se carnage, d’arrêté d’y penser et de profiter de la vie",je suis quelqu'un de très négative ; pense toujours que tout se finira mal ; cauchemars presque toutes les nuits ; mal à m'endormir ; penser à la mort ; je commence à trembler ; du mal à respirer ; un jour je vais mourir ,pensées dysfonctionnelles ; anxiété ; angoisse ; troubles du sommeil ; peur ; phobie ,
Dépression - Suicide ,"Bonjour à tous, Je suis un jeune homme de 21 ans, habitant à Paris. Je me permets de vous écrire afin de discuter de mon état psychologique. Étant quelqu'un de très entouré, apprécié par mes proches et ma famille, je suis en apparence très heureux et équilibré. Cependant, ce constat est très éloigné de la réalité. Je suis dévasté, perdu, attristé par la vie, j'ai l'impression qu'elle est un combat quotidien pour survivre. C'est étrange car je suis très très entouré, aussi bien intimement qu'amicalement, mais je n'ai aucun plaisir à vivre alors que je suis occupé j'ai des études (j'ai un an d'avance), je sors bcp, je bois, je fais bcp de sport. J'ai tenté de me faire du mal en me coupant plusieurs fois le bras et la main avec un couteau pour me faire sentir ""vivant"", sur le moment ça m'a fait du bien. Cependant, à la moindre contrariété, je replongeais dans cet état psychologique morbide et nauséabond. J'ai déjà préparé la manière avec laquelle j'allais mettre fin à mes jours (je sais que c'est ""glauque"" mais j'y pense au quotidien). Avant-hier, j'ai failli passer à l'acte, la corde était attaché à la porte, et mon cou prêt à  sombrer, mais j'ai renoncé, en passant à ma mère.... je n'ai pas peur mais je sais qu'un jour je passerai à l'acte. Je cherche malgré tout une solution, sachant que cette solution fera souffrir énormément mes proches, en premier lieu mes parents...",je suis dévasté ; perdu ; attristé par la vie ; aucun plaisir à vivre ; me sentir vivant ; j'ai failli passer à l'acte ; la crode était attaché à la porte ,dépression ; tristesse ; sens ; existence ; suicide ,
Dépression - Psychiatrie ,"Bonjour, Je ne comprends pas ce qu'il m'arrive. Depuis quelques temps je ne suis jamais bien. J'ai eu une perte de libido énorme, je ne fais que pleurer tous les jours et j'ai même quitté mon fiancé. Tout m'irrite et me donne envie de pleurer. Je ne mange même plus et je psychote. Lorsque je sors dans la rue je fais des crises d'angoisses, j'ai l'impression que tout le mond3 me regarde et cela me donne envie de pleurer. J'ai également des sortes d'hallucinations. J'ai l'impression de voir des insectes sur les murs, au sol ou dans les airs et lorsque je regarde plus attentivement ils partent. J'ai également souvent l'impression d'entendre quelqu'un m'appeler. Je suis vraiment au fond du gouffre. Je ne sais plus du tout quoi faire. En quelques semaines j'ai littéralement tout perdu et je n'arrive pas à comprendre comment j'en suis arrivé là. J'ai pensé à une déprime au départ mais je commence à penser que ça va trop loin. J'ai l'impression d'être folle.  Que dois-je faire ?",je ne suis jamais bien ; perte de libido ; pleurer tous les jours ; quitté mon fiancé ; je ne mange même plus ; dans la rue je fais des crises d'angoisses ; hallucinations ,dépression ; crise d'angoisse ; psychiatrie ,
Connaissance de soi - Tristesse ,"Bonjour, j’ai 23 ans et je ne sais pas vraiment où je vais. Dans la vie je parle. Ça va faire bientôt faire 4 ans que je suis paumé. Pour vous faire un résumé, je travaille en intérim depuis presque 4 ans, j’enchaîne les boulots mais sur des longues périodes, je suis célibataire, moche, je m’éloigne de plus en plus de ma famille car j’ai l’impression de plus en faire partie.  Quand je rentre du boulot je mets plus de temps que prévu car je ne suis pas pressé de rentrer. Il m'arrive de rouler en sens inverse pour je-ne-sais-quelle raison. J’ai juste l'impression d’être vide. De ne pas vivre. De ne pas être libre. D'être personne.  J’ai encore pleins de choses sur le cœur mais je vous partage à peu près l'essentiel. Merci d'avoir pris le temps de lire ces quelques lignes qui m'ont permis de me soulager un peu.",je ne sais vraiment pas où je vais ; je suis paumé ; célibataire ; moche ; je m'éloigne de plus en plus de ma famille ; l'impression d'être vide ; ne pas être libre ; être personne ; plein de choses sur le cœur ,libérer son potentiel ; soutien ; tristesse ; parler ; estime de soi ; confiance en soi ; connaissance de soi ,
Rupture ," Je suis conscient du fait que ce n’est pas évident de parler de soi et de ce qui nous fait souffrir merci à ceux qui me liront. Voilà j’ai récemment eu 30 ans et je vis une rupture amoureuse alors que je l’ai pas souhaité, je me sens vide à l’intérieur, je me sens trahis, je me remets en question j’ai cru trouver l’amour partager des choses et réaliser de la stabilité émotionnelle. Je me projetais dans l’avenir et j’ai commencé à organiser ma vie en fonction de cela et au moment où j’exprimais engagement et sérieux ben j’apprends qu’on m’a larguer sans meme me le dire . j’ai perdu le goût à la vie, je me sens inutile, je m’isole ,je m’interroge comment je peux voir ma souffrance autrement, comment voir mon existence autrement ? J’ai beaucoup investi dans cette relation je ne sais plus quoi faire, je perds confiance en moi et je me sens pas compris ... je sais qu’il faut du temps pour se reconstruire pour reprendre confiance en soi cette rupture me laisse un goût amer sur moi même ... l’avenir m’angoisse j’ai peur du lendemain .je me demande ce que je vais faire... jusqu’à présent j’ai l’impression d’être là parmi les gens je ne sais pas qui attendre ni quoi ça en devient effrayant. Je rêvais de construire ma famille car je pensais avoir trouvé l’être aimé et me revoilà à la case départ plus brisé que jamais avec un cœur assombrit, je repense à nos promesses et l’imaginer avec un autre c’est une torture morale que je vis depuis 1 mois sans cesse je me demande qu’est ce que j’ai bien pu faire pour mériter cela? J’en ai marre de me faire rejeté sans arrêt je me sens très minable",parler de soi ; rupture amoureuse ; vide à l'intérieur ; perdu le goût à la vie ; je me sens inutile ; mon existence ; je perds confiance en moi ; confiance en soi ; rupture ; l'avenir m'angoisse ; peur du lendemain ,rupture ; soutien ; parler ; expression des émotions ; espoir ,
